skyscraper,skyscraperLabel,height,floors,countryLabel,cityLabel,year,architectLabel
http://www.wikidata.org/entity/Q176278,Montevideo,152.3,43,Нидерланды,Роттердам,2005-01-01T00:00:00Z,Mecanoo
http://www.wikidata.org/entity/Q657979,Westendstraße 1,208,53,Германия,Франкфурт-на-Майне,1993-01-01T00:00:00Z,Kohn Pedersen Fox
http://www.wikidata.org/entity/Q875078,Блумберг-тауэр,245.7,55,США,Мидтаун,2005-01-01T00:00:00Z,Сезар Пелли
http://www.wikidata.org/entity/Q649218,Башня Индия,,126,Индия,Мумбаи,,Foster and Partners
http://www.wikidata.org/entity/Q382121,Финансовый центр Наньцзин Гринлэнд,450,66,Китай,Нанкин,2010-01-01T00:00:00Z,"Skidmore, Owings and Merrill"
http://www.wikidata.org/entity/Q382121,Финансовый центр Наньцзин Гринлэнд,316,66,Китай,Нанкин,2010-01-01T00:00:00Z,"Skidmore, Owings and Merrill"
http://www.wikidata.org/entity/Q680614,"Рокфеллер-плаза, 30",259,70,США,Манхэттен,1933-01-01T00:00:00Z,Raymond Hood
http://www.wikidata.org/entity/Q1134395,Shinjuku Center Building,,54,Япония,Ниси-Синдзюку,1979-10-31T00:00:00Z,Taisei Corporation
http://www.wikidata.org/entity/Q870916,SV-Hochhaus,99.95,28,Германия,Bogenhausen,,
http://www.wikidata.org/entity/Q657544,Alexandra House,,36,Китай,Гонконг,1976-09-01T00:00:00Z,Aedas
http://www.wikidata.org/entity/Q6411872,King Mansion Dōjimagawa,,,Япония,,1998-06-01T00:00:00Z,Taisei Corporation
http://www.wikidata.org/entity/Q1134566,Shiodome City Center,215.75,43,Япония,Хигаси-Симбаси,2003-01-23T00:00:00Z,Кевин Роч
http://www.wikidata.org/entity/Q375910,Kavanagh building,120,31,Аргентина,Буэнос-Айрес,1934-04-01T00:00:00Z,Lagos y De la Torre Sánchez
http://www.wikidata.org/entity/Q657544,Alexandra House,,36,Китай,Центральный и Западный округ Гонконга,1976-09-01T00:00:00Z,Aedas
http://www.wikidata.org/entity/Q885917,Błękitny Wieżowiec,120,29,Польша,Варшава,1991-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q672984,80 South Street,438,113,США,Манхэттен,,Сантьяго Калатрава Вальс
http://www.wikidata.org/entity/Q1134387,Shin-Marunouchi Building,197.6,38,Япония,Маруноути,2007-04-19T00:00:00Z,Michael Hopkins
http://www.wikidata.org/entity/Q191161,Небоскрёб Мэри-Экс,250,41,Великобритания,Лондонский Сити,2004-01-01T00:00:00Z,Норман Фостер
http://www.wikidata.org/entity/Q366005,Adolphus Hotel,,,США,Даллас,,"Barnett, Haynes & Barnett"
http://www.wikidata.org/entity/Q649426,Испания (здание),117,27,Испания,Мадрид,1948-01-01T00:00:00Z,Julián Otamendi Machimbarrena
http://www.wikidata.org/entity/Q466979,Американ радиатор-билдинг,103,23,США,Манхэттен,1924-01-01T00:00:00Z,Жак Андре Фую
http://www.wikidata.org/entity/Q189476,Абрадж аль-Бейт,601,120,Саудовская Аравия,Мекка,2012-01-01T00:00:00Z,Махмуд Бодо Раш
http://www.wikidata.org/entity/Q202599,Stardust Resort and Casino,,32,США,Винчестер,1958-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1136841,Fremont Hotel and Casino,,,США,Невада,1956-01-01T00:00:00Z,Wayne McAllister
http://www.wikidata.org/entity/Q368489,Ратуша Лос-Анджелеса,138,32,США,Лос-Анджелес,1928-01-01T00:00:00Z,John C. Austin
http://www.wikidata.org/entity/Q194347,15 Penn Plaza,370.6,68,США,Манхэттен,,Сезар Пелли
http://www.wikidata.org/entity/Q467043,American Surety Building,103.02,26,США,Манхэттен,1896-01-01T00:00:00Z,Брюс Прайс
http://www.wikidata.org/entity/Q173454,1250 René-Lévesque,199,48,Канада,Виль-Мари,1992-01-01T00:00:00Z,Kohn Pedersen Fox
http://www.wikidata.org/entity/Q666483,Tour Granite,184,35,Франция,Нантер,2008-01-01T00:00:00Z,Кристиан де Портзампарк
http://www.wikidata.org/entity/Q659652,Уан-Астор-Плаза,227,54,США,Манхэттен,1972-01-01T00:00:00Z,Дер Скатт
http://www.wikidata.org/entity/Q466979,Американ радиатор-билдинг,103,23,США,Манхэттен,1924-01-01T00:00:00Z,Raymond Hood
http://www.wikidata.org/entity/Q6411602,King George Central,,27,Австралия,Брисбен,2012-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q391243,Ситигруп-центр,279,,США,Нью-Йорк,1976-10-06T00:00:00Z,Emery Roth & Sons
http://www.wikidata.org/entity/Q169420,Здание-Алтин-Арантиса,161.22,,Бразилия,Central Zone of São Paulo,1939-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q191161,Небоскрёб Мэри-Экс,250,41,Великобритания,Лондонский Сити,2004-01-01T00:00:00Z,Foster and Partners
http://www.wikidata.org/entity/Q351892,Adams Express Building,,32,США,Манхэттен,1914-01-01T00:00:00Z,Фрэнсис Х. Кимболл
http://www.wikidata.org/entity/Q170442,111 South Wacker Drive,207.6,45,США,Иллинойс,2005-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q467467,Americas Tower,211,50,США,Манхэттен,1992-01-01T00:00:00Z,Swanke Hayden Connell Architects
http://www.wikidata.org/entity/Q1136654,The D Las Vegas,,,США,Невада,2012-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q186406,Тяньцзиньский всемирный финансовый центр,337,74,Китай,Тяньцзинь,2010-01-01T00:00:00Z,"Skidmore, Owings and Merrill"
http://www.wikidata.org/entity/Q454985,Treptowers,125,32,Германия,Трептов-Кёпеник,1998-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q206435,Turning Torso,190,54,Швеция,Мальмё,2006-01-01T00:00:00Z,Сантьяго Калатрава Вальс
http://www.wikidata.org/entity/Q654906,Binion's Gambling Hall and Hotel,,,США,Невада,1951-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q463759,American Commerce Center,460,63,США,Филадельфия,,Kohn Pedersen Fox
http://www.wikidata.org/entity/Q373143,Édifice Price,82,18,Канада,Ла Сите-Лимуалу,1929-01-01T00:00:00Z,Ross and Macdonald
http://www.wikidata.org/entity/Q662846,Reliant Energy Plaza,,36,США,Техас,2003-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q172402,120 Collins Street,265,52,Австралия,Мельбурн,1991-01-01T00:00:00Z,Hassell
http://www.wikidata.org/entity/Q391243,Ситигруп-центр,279,,США,Нью-Йорк,1976-10-06T00:00:00Z,KlingStubbins
http://www.wikidata.org/entity/Q391243,Ситигруп-центр,279,,США,Нью-Йорк,1976-10-06T00:00:00Z,Хью Стаббинс
http://www.wikidata.org/entity/Q176723,Büro Center Nibelungenplatz,110,27,Германия,Франкфурт-на-Майне,1966-01-01T00:00:00Z,Novotny Mähner Assoziierte
http://www.wikidata.org/entity/Q200780,181 West Madison Street,207.3,50,США,Чикаго,1990-01-01T00:00:00Z,Сезар Пелли
http://www.wikidata.org/entity/Q176278,Montevideo,152.3,43,Нидерланды,Роттердам,2003-01-01T00:00:00Z,Франсин Хаубен
http://www.wikidata.org/entity/Q198238,1717 Broadway,229.7,68,США,Манхэттен,2013-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q683345,Prime Tower,126,36,Швейцария,Цюрих,2011-01-01T00:00:00Z,Gigon/Guyer
http://www.wikidata.org/entity/Q1135738,Форум 66,,,Китай,Шэньян,2015-01-01T00:00:00Z,Kohn Pedersen Fox
http://www.wikidata.org/entity/Q6397996,KeyBank Tower,,27,США,Огайо,1971-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q191161,Небоскрёб Мэри-Экс,250,41,Великобритания,Лондонский Сити,2004-01-01T00:00:00Z,Кен Шаттлворт
http://www.wikidata.org/entity/Q652452,Met Life Tower,213,50,США,Манхэттен,1909-01-01T00:00:00Z,Napoleon LeBrun
http://www.wikidata.org/entity/Q170610,Италия,165,,Бразилия,Сан-Паулу,1965-01-01T00:00:00Z,Adolf Franz Heep
http://www.wikidata.org/entity/Q179473,Sowwah Square Tower 2,184,37,Объединённые Арабские Эмираты,Абу-Даби,2010-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q430218,Shanghai Wheelock Square,298,58,Китай,Шанхай,2009-01-01T00:00:00Z,Kohn Pedersen Fox
http://www.wikidata.org/entity/Q6395479,Stratacache Tower,123.55,30,США,Огайо,1970-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q176278,Montevideo,152.3,43,Нидерланды,Роттердам,1999-01-01T00:00:00Z,Франсин Хаубен
http://www.wikidata.org/entity/Q1407337,Телерадиовещательный центр «Туркменистан»,,,Туркменистан,Ашхабад,2011-01-01T00:00:00Z,Полимекс
http://www.wikidata.org/entity/Q172408,120 Wall Street,121.6,34,США,Манхэттен,1931-01-01T00:00:00Z,Эли Жак Кан
http://www.wikidata.org/entity/Q651362,Зингер-Билдинг,187,,США,Бродвей,1908-01-01T00:00:00Z,Ernest Flagg
http://www.wikidata.org/entity/Q195212,Park Tower,115,28,Германия,Франкфурт-на-Майне,1972-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q6410662,Kine Centre,123,27,ЮАР,Йоханнесбург,1974-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q170441,111 Huntington Avenue,,36,США,Массачусетс,2002-01-01T00:00:00Z,Childs Bertman Tseckares Inc.
http://www.wikidata.org/entity/Q449607,Gallileo,136,38,Германия,Франкфурт-на-Майне,2003-01-01T00:00:00Z,Novotny Mähner Assoziierte
http://www.wikidata.org/entity/Q369338,Всемирный торговый центр Дубай,184,39,Объединённые Арабские Эмираты,Дубай,1979-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q429236,One Dag Hammarskjöld Plaza,,49,США,Манхэттен,1972-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q175182,Frick Building,,20,США,Питтсбург,1902-03-15T00:00:00Z,D. H. Burnham & Company
http://www.wikidata.org/entity/Q176278,Montevideo,152.3,43,Нидерланды,Роттердам,2003-01-01T00:00:00Z,Mecanoo
http://www.wikidata.org/entity/Q874387,Vienna Twin Tower,,37,Австрия,Вена,2001-01-01T00:00:00Z,Массимилиано Фуксас
http://www.wikidata.org/entity/Q195166,Трианон,186,45,Германия,Франкфурт-на-Майне,1993-01-01T00:00:00Z,Novotny Mähner Assoziierte
http://www.wikidata.org/entity/Q887869,8 Shenton Way,,52,Сингапур,Downtown Core,1986-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q368017,Bocom Financial Towers,265,52,Китай,Шанхай,2002-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q420521,Nagoya-Center Tower,,29,Япония,Нагоя,,
http://www.wikidata.org/entity/Q895606,Palais Quartier,,,Германия,Франкфурт-на-Майне,,KSP Jürgen Engel Architekten
http://www.wikidata.org/entity/Q197833,Чайна цзунь,528,108,Китай,Jianwai Subdistrict,2018-01-01T00:00:00Z,Farrells
http://www.wikidata.org/entity/Q880667,Friedrich-Engelhorn-Hochhaus,101.63,28,Германия,Людвигсхафен-ам-Райн,1957-03-21T00:00:00Z,Гельмут Хентрих
http://www.wikidata.org/entity/Q176278,Montevideo,152.3,43,Нидерланды,Роттердам,1999-01-01T00:00:00Z,Mecanoo
http://www.wikidata.org/entity/Q198046,Eurotower,148,40,Германия,Франкфурт-на-Майне,1977-01-01T00:00:00Z,Johannes Krahn
http://www.wikidata.org/entity/Q197833,Чайна цзунь,528,108,Китай,Jianwai Subdistrict,2018-01-01T00:00:00Z,Kohn Pedersen Fox
http://www.wikidata.org/entity/Q867340,Harbour Centre,169,28,Канада,Британская Колумбия,1977-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q879987,Eurotheum,110,31,Германия,Франкфурт-на-Майне,1999-01-01T00:00:00Z,Novotny Mähner Assoziierte
http://www.wikidata.org/entity/Q428683,O-14,,23,Объединённые Арабские Эмираты,Дубай,2009-01-01T00:00:00Z,Reiser + Umemoto
http://www.wikidata.org/entity/Q381996,AfE-Turm,116.4,32,Германия,Инненштадт II,1972-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q374662,Пентоминиум,516,120,Объединённые Арабские Эмираты,Дубай,,Aedas
http://www.wikidata.org/entity/Q463677,American Center,,26,США,Мичиган,1975-01-01T00:00:00Z,SmithGroup
http://www.wikidata.org/entity/Q6392940,Kenyon Building,,,США,,,
http://www.wikidata.org/entity/Q464482,MetLife Building,246,,США,Манхэттен,1963-01-01T00:00:00Z,Пьетро Беллуски
http://www.wikidata.org/entity/Q654279,Aria Resort and Casino,,,США,Лас-Вегас,2009-01-01T00:00:00Z,Сезар Пелли
http://www.wikidata.org/entity/Q202477,Seoul Lite,,133,Республика Корея,Сеул,,"Skidmore, Owings and Merrill"
http://www.wikidata.org/entity/Q656743,Kingdom Centre,302,41,Саудовская Аравия,Эр-Рияд,2000-01-01T00:00:00Z,Эллербе Бекет
http://www.wikidata.org/entity/Q432494,Башня Коско,,53,Китай,Сёнвань,1998-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q374662,Пентоминиум,516,120,Объединённые Арабские Эмираты,Дубай,,Эндрю Бромберг
http://www.wikidata.org/entity/Q172811,1221 Avenue of the Americas,205,51,США,Манхэттен,1972-01-01T00:00:00Z,Уоллес Кёркмен Харрисон
http://www.wikidata.org/entity/Q1136181,Cosmopolitan Twarda 2/4,160,44,Польша,Варшава,2014-01-01T00:00:00Z,Хельмут Ян
http://www.wikidata.org/entity/Q471329,City-Hochhaus,142,36,Германия,Лейпциг,1972-01-01T00:00:00Z,Герман Гензельман
http://www.wikidata.org/entity/Q1048673,Shinjuku Nomura Building,,53,Япония,Ниси-Синдзюку,1978-06-01T00:00:00Z,Yasui Architects & Engineers
http://www.wikidata.org/entity/Q1093913,Моше Авив,244.1,68,Израиль,Рамат-Ган,2001-01-01T00:00:00Z,Амнон Нив
http://www.wikidata.org/entity/Q947870,Torre Latinoamericana,182,44,Мексика,Куаутемок,1956-01-01T00:00:00Z,Augusto H. Álvarez
http://www.wikidata.org/entity/Q960951,Дом Науру,190,52,Австралия,Виктория,1977-01-01T00:00:00Z,Perrott Lyon Timlock & Kesa
http://www.wikidata.org/entity/Q1104353,Edmonton House,121.06,45,Канада,Альберта,1971-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q905079,Chongnyon Hotel,107,30,КНДР,Пхеньян,1989-05-01T00:00:00Z,
http://www.wikidata.org/entity/Q912078,Tours de Levallois,164,42,Франция,Леваллуа-Перре,,
http://www.wikidata.org/entity/Q948178,Torre Ejecutiva Pemex,211,52,Мексика,Мехико,1982-01-01T00:00:00Z,Pedro Moctezuma Díaz Infante
http://www.wikidata.org/entity/Q948178,Torre Ejecutiva Pemex,211,54,Мексика,Мехико,1982-01-01T00:00:00Z,Pedro Moctezuma Díaz Infante
http://www.wikidata.org/entity/Q910101,Сити-спайр-центр,248.1,75,США,Манхэттен,1987-01-01T00:00:00Z,Хельмут Ян
http://www.wikidata.org/entity/Q961346,333 South Wabash,183,44,США,Чикаго,1972-01-01T00:00:00Z,"Graham, Anderson, Probst & White"
http://www.wikidata.org/entity/Q1127212,Всемирный торговый центр 2,403.3,82,США,Манхэттен,,Бьярке Ингельс
http://www.wikidata.org/entity/Q934906,Albuquerque Plaza,,22,США,Нью-Мексико,1990-01-01T00:00:00Z,HOK
http://www.wikidata.org/entity/Q1109699,Collini-Center,95,32,Германия,Мангейм,1975-01-01T00:00:00Z,Karl Schmucker
http://www.wikidata.org/entity/Q986382,White Swan Hotel,328.08,33,Китай,Ливань,1983-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1049868,Варшавский торговый центр,208,43,Польша,Варшава,1999-01-01T00:00:00Z,RTKL Associates
http://www.wikidata.org/entity/Q901058,Здание вертикальной сборки,160.3,,США,Бревард,1966-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1066676,Плаза,76,18,США,Манхэттен,1907-01-01T00:00:00Z,Генри Джейнуэй Гарденберг
http://www.wikidata.org/entity/Q1076137,Chongqing Poly Tower,287,61,Китай,Чунцин,2013-01-01T00:00:00Z,East China Architectural Design & Research Institute
http://www.wikidata.org/entity/Q1093955,City Investing Building,148.29,33,США,Манхэттен,1908-01-01T00:00:00Z,Фрэнсис Х. Кимболл
http://www.wikidata.org/entity/Q971317,Великая американская башня на площади Куин-Сити,202.69,41,США,Цинциннати,2011-01-01T00:00:00Z,Gyo Obata
http://www.wikidata.org/entity/Q956198,Нью-Йорк-уорлд-билдинг,106.6,20,США,Манхэттен,1890-01-01T00:00:00Z,George B. Post
http://www.wikidata.org/entity/Q1071998,Здание Чикагского храма,,25,США,Чикаго,1924-01-01T00:00:00Z,Холабёрд и Рут
http://www.wikidata.org/entity/Q1017614,Инди-хоум,,56,Китай,Гонконг,2005-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1113808,Комкаст-центр,297,57,США,Филадельфия,2008-01-01T00:00:00Z,Роберт Стерн
http://www.wikidata.org/entity/Q1115315,Commerce Place,125,30,Канада,Альберта,1990-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q900353,Э-Тауэр,,37,Бразилия,Сан-Паулу,2005-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q896364,Hypo-Haus,113.7,27,Германия,Bogenhausen,1981-01-01T00:00:00Z,Betz Architekten
http://www.wikidata.org/entity/Q992616,Four Seasons Hotel New York,208,52,США,Манхэттен,1993-09-01T00:00:00Z,Бэй Юймин
http://www.wikidata.org/entity/Q916673,The Signature at MGM Grand,,38,США,Невада,2006-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1033099,Grand Lisboa,261,,Китай,Макао,2008-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1101096,Sanno Park Tower,194.5,44,Япония,Нагата-тё,2000-01-01T00:00:00Z,Mitsubishi Jisho Sekkei
http://www.wikidata.org/entity/Q966225,Голдин файненс 117,,128,Китай,Тяньцзинь,2022-01-01T00:00:00Z,P&T Architects & Engineers Ltd.
http://www.wikidata.org/entity/Q961568,Boeing International Headquarters,,36,США,Чикаго,1990-01-01T00:00:00Z,Perkins & Will
http://www.wikidata.org/entity/Q1052475,First Canadian Place,298,72,Канада,Торонто,1975-01-01T00:00:00Z,Эдуард Дьюрелл Стоун
http://www.wikidata.org/entity/Q919637,1501 McGill College,,36,Канада,Квебек,1992-01-01T00:00:00Z,WZMH Architects
http://www.wikidata.org/entity/Q1077308,Международный финансовый центр Пинань,599.05,115,Китай,Futian Subdistrict,2017-01-01T00:00:00Z,Kohn Pedersen Fox
http://www.wikidata.org/entity/Q1063195,Торре-де-Мадрид,142,36,Испания,Мадрид,1954-01-01T00:00:00Z,Julián Otamendi Machimbarrena
http://www.wikidata.org/entity/Q1049122,Marunouchi Building,179.2,37,Япония,Маруноути,2002-08-20T00:00:00Z,Mitsubishi Jisho Sekkei
http://www.wikidata.org/entity/Q946458,Alas Building,,42,Аргентина,Буэнос-Айрес,1957-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1121971,Пруденшал плаза 2,303.3,64,США,Иллинойс,1990-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1066662,Парк-Роу-Билдинг,119,30,США,Манхэттен,1899-01-01T00:00:00Z,R. H. Robertson
http://www.wikidata.org/entity/Q951553,HOTO Tower,64.5,,Хорватия,Trešnjevka – sjever,2004-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q955149,Harbor Club Condominiums,,41,США,Калифорния,1992-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q952714,461 Fifth Avenue,,28,США,Манхэттен,1989-01-01T00:00:00Z,"Skidmore, Owings and Merrill"
http://www.wikidata.org/entity/Q1096141,Act Tower,212.77,45,Япония,Хамамацу,1994-01-01T00:00:00Z,Nihon Sekkei
http://www.wikidata.org/entity/Q1092242,Yingli Tower,285,65,Китай,Чунцин,2012-01-01T00:00:00Z,AECOM
http://www.wikidata.org/entity/Q1049209,Венецианский Лас-Вегас,,,США,Невада,1997-01-01T00:00:00Z,KlingStubbins
http://www.wikidata.org/entity/Q1073288,China International Center,,62,Китай,Гуанчжоу,2007-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q954129,Wells Fargo Center,128.7,26,США,Солт-Лейк-Сити,1998-01-01T00:00:00Z,"HKS, Inc."
http://www.wikidata.org/entity/Q941908,Всемирный торговый центр 3,328.9,69,США,Манхэттен,2018-01-01T00:00:00Z,Ричард Джордж Роджерс
http://www.wikidata.org/entity/Q935272,Manchester Grand Hyatt Hotel,,40,США,Калифорния,,"Skidmore, Owings and Merrill"
http://www.wikidata.org/entity/Q926767,Tomorrow Square,204.6,55,Китай,Пуси,2003-01-01T00:00:00Z,Джон Кэлвин Портман
http://www.wikidata.org/entity/Q1025472,Caesars Windsor,,,Канада,Уинсор,,
http://www.wikidata.org/entity/Q910485,Dubai City Tower,2400,400,Объединённые Арабские Эмираты,Дубай,,
http://www.wikidata.org/entity/Q930702,Ванкувер,,17,Канада,Ванкувер,1939-01-01T00:00:00Z,Archibald and Schofield
http://www.wikidata.org/entity/Q1030463,Mode Gakuen Cocoon Tower,204,50,Япония,Ниси-Синдзюку,2008-01-01T00:00:00Z,Tange Associates
http://www.wikidata.org/entity/Q1052475,First Canadian Place,298,72,Канада,Торонто,1975-01-01T00:00:00Z,B+H Architects
http://www.wikidata.org/entity/Q1113808,Комкаст-центр,297,57,США,Пенсильвания,2008-01-01T00:00:00Z,Роберт Стерн
http://www.wikidata.org/entity/Q1043438,Международный финансовый центр,440,103,Китай,Гуанчжоу,2010-01-01T00:00:00Z,Wilkinson Eyre Architects
http://www.wikidata.org/entity/Q1076164,Chongqing World Trade Center,283,60,Китай,Чунцин,2005-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q922589,Broadgate Tower,161.3,35,Великобритания,Лондонский Сити,2009-01-01T00:00:00Z,"Skidmore, Owings and Merrill"
http://www.wikidata.org/entity/Q942504,888 7th Avenue,,46,США,Манхэттен,1969-01-01T00:00:00Z,Emery Roth & Sons
http://www.wikidata.org/entity/Q1069161,Chelsea Tower,250,49,Объединённые Арабские Эмираты,Дубай,2005-01-01T00:00:00Z,Atkins
http://www.wikidata.org/entity/Q1096141,Act Tower,212.77,45,Япония,Хамамацу,1994-01-01T00:00:00Z,Mitsubishi Estate
http://www.wikidata.org/entity/Q1121971,Пруденшал плаза 2,303.3,64,США,Чикаго,1990-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1033771,Canterra Tower,177,45,Канада,Альберта,1988-01-01T00:00:00Z,WZMH Architects
http://www.wikidata.org/entity/Q1032561,Skatteskrapan,,26,Швеция,Стокгольм,1959-12-01T00:00:00Z,Пауль Хедквист
http://www.wikidata.org/entity/Q1049027,Джумейра Эмирейтс Тауэрс,,56,Объединённые Арабские Эмираты,Дубай,2000-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q939044,Shell Centre,107,26,Великобритания,Ламбет,,Howard Robertson
http://www.wikidata.org/entity/Q1054303,Финансовый центр Конфинансас,171,45,Венесуэла,Каракас,1994-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1076144,Чунцинский всемирный финансовый центр,338.9,79,Китай,Чунцин,2015-01-01T00:00:00Z,Си Ли
http://www.wikidata.org/entity/Q1093786,Indianapolis City–County Building,,28,США,Индиана,,
http://www.wikidata.org/entity/Q932489,Campbell Mithun Tower,,41,США,Миннеаполис,,
http://www.wikidata.org/entity/Q1076139,Chongqing Tall Tower,431,101,Китай,Чунцин,2023-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q948172,Icon Towers,,35,Канада,Эдмонтон,2010-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1055987,Houston Tower,,,США,Хьюстон,,
http://www.wikidata.org/entity/Q1109555,San José City Hall,86.9,18,США,Сан-Хосе,,Ричард Мейер
http://www.wikidata.org/entity/Q1068235,Shanghai Jinjiang Hotel,,,Китай,Ruijinerlu Subdistrict,1935-03-15T00:00:00Z,
http://www.wikidata.org/entity/Q948178,Torre Ejecutiva Pemex,214,52,Мексика,Мехико,1982-01-01T00:00:00Z,Pedro Moctezuma Díaz Infante
http://www.wikidata.org/entity/Q908703,Columbia Center,294.8,76,США,Сиэтл,1985-01-12T00:00:00Z,Chester L. Lindsey Architects
http://www.wikidata.org/entity/Q948178,Torre Ejecutiva Pemex,214,54,Мексика,Мехико,1982-01-01T00:00:00Z,Pedro Moctezuma Díaz Infante
http://www.wikidata.org/entity/Q995371,Tour CB21,,44,Франция,Курбевуа,1974-01-01T00:00:00Z,Макс Абрамович
http://www.wikidata.org/entity/Q1050074,Уан-Чейз-Манхэттен-Плаза,247.8,60,США,Манхэттен,1961-01-01T00:00:00Z,"Skidmore, Owings and Merrill"
http://www.wikidata.org/entity/Q896364,Hypo-Haus,113.7,27,Германия,Мюнхен,1981-01-01T00:00:00Z,Betz Architekten
http://www.wikidata.org/entity/Q933431,Fisher Building,135.47,30,США,Детройт,1928-01-01T00:00:00Z,Альберт Кан
http://www.wikidata.org/entity/Q1001988,Ратуша Буффало,,32,США,Буффало,1932-01-01T00:00:00Z,John J. Wade
http://www.wikidata.org/entity/Q918489,Company Business Towers,136,47,Бразилия,Сан-Паулу,2017-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q935919,Башня JPMorgan Chase,305.4,75,США,Хьюстон,1982-01-01T00:00:00Z,Pei Cobb Freed & Partners
http://www.wikidata.org/entity/Q1066676,Плаза,76,18,США,Нью-Йорк,1907-01-01T00:00:00Z,Генри Джейнуэй Гарденберг
http://www.wikidata.org/entity/Q1012819,Post & Telecommunication Hub,,66,Китай,Гуанчжоу,2003-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q977470,Trammell Crow Center,,50,США,Техас,1985-01-01T00:00:00Z,"Skidmore, Owings and Merrill"
http://www.wikidata.org/entity/Q976172,Карлтон-центр,222.5,50,ЮАР,Йоханнесбург,1973-01-01T00:00:00Z,"Skidmore, Owings and Merrill"
http://www.wikidata.org/entity/Q1034660,Capital Gate,160,35,Объединённые Арабские Эмираты,Абу-Даби,2009-01-01T00:00:00Z,RMJM London
http://www.wikidata.org/entity/Q1043966,Карнеги-Холл-Тауэр,231,60,США,Манхэттен,1991-01-01T00:00:00Z,Сезар Пелли
http://www.wikidata.org/entity/Q1050882,Cathedral Plaza Bucharest,75,19,Румыния,Бухарест,2010-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q931979,Joffrey Tower,,31,США,Иллинойс,,
http://www.wikidata.org/entity/Q963111,Unicredit Tower,152,31,Италия,Милан,2011-01-01T00:00:00Z,Сезар Пелли
http://www.wikidata.org/entity/Q953610,Стеклянная башня,249,52,Испания,Мадрид,2009-01-01T00:00:00Z,Сезар Пелли
http://www.wikidata.org/entity/Q920809,Башня Пирелли,110,32,Италия,Милан,1960-01-01T00:00:00Z,Джо Понти
http://www.wikidata.org/entity/Q1343055,Swissôtel The Stamford,226,73,Сингапур,Сингапур,1986-01-01T00:00:00Z,Бэй Юймин
http://www.wikidata.org/entity/Q1264855,Указующий перст,328,80,Объединённые Арабские Эмираты,Дубай,2010-01-01T00:00:00Z,Foster and Partners
http://www.wikidata.org/entity/Q1346081,Tour de la Banque Royale,121,22,Канада,Монреаль,1928-01-01T00:00:00Z,York and Sawyer
http://www.wikidata.org/entity/Q1342690,Уорлдвайд-Плаза 1,237.1,50,США,Манхэттен,,"Skidmore, Owings and Merrill"
http://www.wikidata.org/entity/Q1340365,Westgate Las Vegas Resort & Casino,,,США,Невада,1969-01-01T00:00:00Z,"Martin Stern, Jr."
http://www.wikidata.org/entity/Q1147483,Sahara,,,США,Винчестер,1952-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1347033,Dunes,,,США,Парадайз,1955-05-23T00:00:00Z,Maxwell Starkman
