skyscraper,skyscraperLabel,height,floors,countryLabel,cityLabel,constructionYear,architectLabel
http://www.wikidata.org/entity/Q11306493,Q11306493,,,Япония,,,
http://www.wikidata.org/entity/Q11306562,Q11306562,,,Япония,,,
http://www.wikidata.org/entity/Q11306788,Q11306788,,,Япония,,,
http://www.wikidata.org/entity/Q11307293,Q11307293,,,Япония,,,
http://www.wikidata.org/entity/Q11291034,Elsa Tower32,,,Япония,Кавагути,,
http://www.wikidata.org/entity/Q11236077,NTT Data Fushimi Building,,,Япония,Nishiki 2-chōme,,
http://www.wikidata.org/entity/Q11103414,Glory Tower,128.28,31,Китайская Республика (Тайвань),Ren-ai District,,
http://www.wikidata.org/entity/Q11103414,Glory Tower,128.28,31,Китайская Республика (Тайвань),Цзилун,,
http://www.wikidata.org/entity/Q11073866,Oi Kwan Hotel,,,Китай,Гуанчжоу,,
http://www.wikidata.org/entity/Q11195161,Q11195161,,40,Япония,,,
http://www.wikidata.org/entity/Q11124696,Q11124696,,47,Китай,Ухань,,
http://www.wikidata.org/entity/Q11282870,Q11282870,,,Япония,Кита-ку,,
http://www.wikidata.org/entity/Q11223718,I-Link Town Ichikawa,,,Япония,Ichikawa-Minami,,
http://www.wikidata.org/entity/Q11282825,Aqua Town Nayabashi,,33,Япония,Нагоя,,
http://www.wikidata.org/entity/Q11148803,Q11148803,,41,Китай,Сячэн,,
http://www.wikidata.org/entity/Q11265381,Kuzuha Tower City,,,Япония,Хираката,,
http://www.wikidata.org/entity/Q11092339,Langham Place Office Tower,,59,Китай,Яучиммон,,
http://www.wikidata.org/entity/Q11092342,Langham Place Hotel,,42,Китай,Яучиммон,,
http://www.wikidata.org/entity/Q11079345,Tuntex Tower,143,38,Китайская Республика (Тайвань),Тайбэй,,
http://www.wikidata.org/entity/Q11132260,Al Faisal Tower,,54,Катар,Доха,,
http://www.wikidata.org/entity/Q11300351,Grande Maison Hoshigaoka-Yamate,,,Япония,Hoshigaoka-yamate,,
http://www.wikidata.org/entity/Q11102554,Раффлз-Сити (Ханчжоу),242,61,Китай,Ханчжоу,2017,UNStudio
http://www.wikidata.org/entity/Q11306560,The Scene Johoku,160,45,Япония,Кита,1996,AOSHIMA Architects & Engineers
http://www.wikidata.org/entity/Q11153422,Sham Wan Towers,,,Китай,,2003,
http://www.wikidata.org/entity/Q11251035,ThinkPark Tower,,,Япония,Ōsaki,2007,Nikken Sekkei
http://www.wikidata.org/entity/Q11304991,Sapia Tower,,,Япония,Маруноути,2007,JR East Design
http://www.wikidata.org/entity/Q11282361,Ines Fukuyama,,,Япония,,2011,
http://www.wikidata.org/entity/Q11278723,Telecom Center,,,Япония,Aomi,1995,Q11510208
http://www.wikidata.org/entity/Q11278723,Telecom Center,,,Япония,Aomi,1995,HOK
http://www.wikidata.org/entity/Q11080920,New World Centre,,63,Китай,Гонконг,1982,
http://www.wikidata.org/entity/Q11102605,Hangzhou No.2 Telecom Hub,,41,Китай,Ханчжоу,2003,
http://www.wikidata.org/entity/Q11102554,Раффлз-Сити (Ханчжоу),257.6,61,Китай,Ханчжоу,2017,UNStudio
http://www.wikidata.org/entity/Q11226072,JP Tower,200,40,Япония,Маруноути,2012,Mitsubishi Jisho Sekkei
http://www.wikidata.org/entity/Q11262858,Yokohama Sky Building,,,Япония,Takashima,1996,Mitsubishi Jisho Sekkei
http://www.wikidata.org/entity/Q11288387,Wing Wing Takaoka,,,Япония,,2004,
http://www.wikidata.org/entity/Q11260116,Iwaki Marine Tower,59.99,,Япония,Иваки,1985,
http://www.wikidata.org/entity/Q11290432,NTT DoCoMo Chugoku,,,Япония,,1993,
http://www.wikidata.org/entity/Q11226207,JR Minami Shinjuku Building,,,Япония,Yoyogi,2012,JR East Design
http://www.wikidata.org/entity/Q11304293,Southpot Shizuoka,,25,Япония,Суруга,1997,
http://www.wikidata.org/entity/Q11040441,Правительственное здание префектуры Гумма,,33,Япония,Маэбаси,1999,AXS Satow
http://www.wikidata.org/entity/Q11227689,KDDI Building,,,Япония,Ниси-Синдзюку,1974,Q11510208
http://www.wikidata.org/entity/Q11290048,S-tec Information Building,,28,Япония,Ниси-Синдзюку,1992,Nihon Sekkei
http://www.wikidata.org/entity/Q11226072,JP Tower,200,40,Япония,Маруноути,2012,Тэцуро Ёсида
http://www.wikidata.org/entity/Q11227689,KDDI Building,,,Япония,Ниси-Синдзюку,1974,Хидэо Косака
http://www.wikidata.org/entity/Q11287995,era de,82,20,Япония,Нумадзу,2008,
http://www.wikidata.org/entity/Q11040441,Правительственное здание префектуры Гумма,,33,Япония,Ōtemachi,1999,AXS Satow
http://www.wikidata.org/entity/Q11301680,Gate City Ohsaki,,,Япония,Ōsaki,1999,Nikken Sekkei
http://www.wikidata.org/entity/Q11273170,Toshima Eco-Musee Town,,,Япония,Minami-Ikebukuro,2015,Nihon Sekkei
http://www.wikidata.org/entity/Q11225264,JACK Omiya,,,Япония,Nishikichō,1987,Ishimoto Architectural & Engineering Firm
http://www.wikidata.org/entity/Q11284342,Herbis Osaka,,,Япония,Umeda,1997,Takenaka Corporation
http://www.wikidata.org/entity/Q11301959,Q11301959,,,Япония,,2006,
http://www.wikidata.org/entity/Q11306560,The Scene Johoku,160,45,Япония,Кита,1996,Kajima Corporation
http://www.wikidata.org/entity/Q11293148,Q11293148,167,50,Япония,Минато-ку,1993,
http://www.wikidata.org/entity/Q11304620,Southern Sky Tower Hachioji,157.5,41,Япония,Koyasumachi,2010,
http://www.wikidata.org/entity/Q11306560,The Scene Johoku,160,45,Япония,Кита,1996,Sekisui House
http://www.wikidata.org/entity/Q5818195,Q5818195,,,Боливия,Ла-Пас,,
http://www.wikidata.org/entity/Q6126469,Sevilla Towers,,50,Панама,Панама,,
http://www.wikidata.org/entity/Q6048391,Oceanic 2000,,33,Мексика,Акапулько,,
http://www.wikidata.org/entity/Q5952881,Hyatt Regency Dallas,,28,США,Даллас,,Welton Becket
http://www.wikidata.org/entity/Q5935755,Torre Girasoles,,38,Боливия,Ла-Пас,,
http://www.wikidata.org/entity/Q6109260,JW Marriott San Francisco Union Square,,21,США,Сан-Франциско,,Джон Кэлвин Портман
http://www.wikidata.org/entity/Q6109252,JW Marriott Essex House,,43,США,Манхэттен,,
http://www.wikidata.org/entity/Q5910765,El-Goli Pars Hotel,,,Иран,Тебриз,,
http://www.wikidata.org/entity/Q5921775,Isla Multiespacio,,,Венесуэла,Валенсия,,
http://www.wikidata.org/entity/Q5911521,Hotel George Washington,,,США,,,
http://www.wikidata.org/entity/Q5962277,Хэйсань-плейс,,36,Китай,Ваньчай,,
http://www.wikidata.org/entity/Q5903491,Westin Lima Hotel & Convention Center,,30,Перу,Лима,,
http://www.wikidata.org/entity/Q6150017,Atrium Building,93.4,,Гватемала,Гватемала,,
http://www.wikidata.org/entity/Q6201851,Jin Jiang Tower,,,Китай,Шанхай,,
http://www.wikidata.org/entity/Q6351258,IFC One Saigon,195.3,42,Вьетнам,Хошимин,,
http://www.wikidata.org/entity/Q5983721,Правительственное здание префектуры Ибараки,,,Япония,,,
http://www.wikidata.org/entity/Q6150116,Torre Domus,110,22,Венесуэла,Площадь Венесуэлы,,
http://www.wikidata.org/entity/Q6346660,Правительственное здание префектуры Кагосима,,20,Япония,Kamoikeshin-machi,,
http://www.wikidata.org/entity/Q6098306,Railway Building,,16,Аргентина,Буэнос-Айрес,,Paul Bell Chambers
http://www.wikidata.org/entity/Q6310938,Jumeirah Al Khor,,,Объединённые Арабские Эмираты,Дубай,,
http://www.wikidata.org/entity/Q6310940,Jumeirah Bay,,,Объединённые Арабские Эмираты,Дубай,,
http://www.wikidata.org/entity/Q6150070,Q6150070,,,Чили,Темуко,,
http://www.wikidata.org/entity/Q6335690,717 Harwood,,34,США,Даллас,,
http://www.wikidata.org/entity/Q6083422,Island Tower Sky Club,,42,Япония,Kashii-teriha,,Tsukasa Architectural Design Office
http://www.wikidata.org/entity/Q6109202,Q6109202,233,68,Панама,Панама,,
http://www.wikidata.org/entity/Q6145154,The Sea Waves,,,Панама,,,
http://www.wikidata.org/entity/Q6083422,Island Tower Sky Club,,42,Япония,Kashii-teriha,,Takenaka Corporation
http://www.wikidata.org/entity/Q5911239,Hotel Barcelona Princess,,26,Испания,Diagonal Mar i el Front Marítim del Poblenou,,Òscar Tusquets Blanca
http://www.wikidata.org/entity/Q6108856,JR Central Towers,245.1,51,Япония,Накамура,,Kohn Pedersen Fox
http://www.wikidata.org/entity/Q6108856,JR Central Towers,245.1,53,Япония,Накамура,,Kohn Pedersen Fox
http://www.wikidata.org/entity/Q6150326,Torre de Acapulco,,31,Мексика,Акапулько,,
http://www.wikidata.org/entity/Q6108856,JR Central Towers,245.1,51,Япония,Накамура,,Central Japan Railway Company
http://www.wikidata.org/entity/Q6108856,JR Central Towers,245.1,53,Япония,Накамура,,Central Japan Railway Company
http://www.wikidata.org/entity/Q6107811,JB Tower,,60,Объединённые Арабские Эмираты,Дубай,,
http://www.wikidata.org/entity/Q6108856,JR Central Towers,226,51,Япония,Накамура,,Kohn Pedersen Fox
http://www.wikidata.org/entity/Q6108856,JR Central Towers,226,53,Япония,Накамура,,Kohn Pedersen Fox
http://www.wikidata.org/entity/Q6034811,Inland Revenue Office,,,Малайзия,,,
http://www.wikidata.org/entity/Q5818221,Medico-Dental Building,,,США,Сан-Диего,,Frank W. Stevenson
http://www.wikidata.org/entity/Q6048385,Ocean Park (Panama City),,44,Панама,Панама,,
http://www.wikidata.org/entity/Q6108856,JR Central Towers,226,51,Япония,Накамура,,Central Japan Railway Company
http://www.wikidata.org/entity/Q6108856,JR Central Towers,226,53,Япония,Накамура,,Central Japan Railway Company
http://www.wikidata.org/entity/Q6121266,Jade Beach and Jade Ocean,,,США,Флорида,,
http://www.wikidata.org/entity/Q5952894,Hyatt Regency Houston,,,США,Техас,,
http://www.wikidata.org/entity/Q5952858,Hyatt Regency Albuquerque,,20,США,Нью-Мексико,,HOK
http://www.wikidata.org/entity/Q5818252,Q5818252,,22,Перу,Лима,,Walter Weberhofer
http://www.wikidata.org/entity/Q5916597,Houston House Apartments,,31,США,Техас,,Charles M. Goodman
http://www.wikidata.org/entity/Q6118823,Jacob K. Javits Federal Building,,41,США,Манхэттен,,
http://www.wikidata.org/entity/Q5962277,Хэйсань-плейс,,36,Китай,Гонконг,,
http://www.wikidata.org/entity/Q6021330,Grand Hotel Konya,132,33,Турция,Сельчуклу,2002,
http://www.wikidata.org/entity/Q6146488,Отель Шангри-Ла Сингапур,,24,Сингапур,Tanglin,1971,
http://www.wikidata.org/entity/Q5912045,Hotel Torre Catalunya,,25,Испания,Hostafrancs,1977,
http://www.wikidata.org/entity/Q5952911,Hyatt Regency San Francisco,,20,США,Сан-Франциско,1973,Джон Кэлвин Портман
http://www.wikidata.org/entity/Q6191734,Jiangsu Tower,208,52,Китай,Шэньчжэнь,2001,
http://www.wikidata.org/entity/Q5853834,Башня F&F,,52,Панама,Панама,2011,
http://www.wikidata.org/entity/Q6108711,JPMorgan Chase Building,,31,США,Сан-Франциско,2002,Сезар Пелли
http://www.wikidata.org/entity/Q6150288,Torre Titania,,23,Испания,Тетуан,2013,
http://www.wikidata.org/entity/Q6322399,K&L Gates Center,,39,США,Питтсбург,1968,William Lescaze
http://www.wikidata.org/entity/Q6077513,Tekfen Tower,,28,Турция,Стамбул,2002,Swanke Hayden Connell Architects
http://www.wikidata.org/entity/Q6150039,Torre BBVA Mexico,,157,Мексика,Куаутемок,2015,Legorreta Arquitectos
http://www.wikidata.org/entity/Q5888695,Home Savings Bank Building,,19,США,Нью-Йорк,1927,
http://www.wikidata.org/entity/Q5952876,Hyatt Regency Chicago,,,США,Иллинойс,1974,
http://www.wikidata.org/entity/Q6335692,KPMG Building,,25,США,Сан-Франциско,2002,Heller Manus Architects
http://www.wikidata.org/entity/Q5911578,Hotel Horsa Nacional,,34,Бразилия,Сан-Конраду,1972,Оскар Нимейер
http://www.wikidata.org/entity/Q6109253,JW Marriott Indianapolis,,34,США,Индиана,2011,HOK
http://www.wikidata.org/entity/Q6016159,Independence Plaza,,16,США,Мидленд,1984,
http://www.wikidata.org/entity/Q6006383,Imperial Bank Tower,,24,США,Сан-Диего,1982,
http://www.wikidata.org/entity/Q6063129,Тюркеви,171,35,США,Манхэттен,2021,Perkins Eastman
http://www.wikidata.org/entity/Q5952908,Hyatt Regency Rochester,,25,США,Нью-Йорк,1990,
http://www.wikidata.org/entity/Q6156294,Q6156294,,,Кувейт,Эль-Кувейт,2011,Kohn Pedersen Fox
http://www.wikidata.org/entity/Q5903871,Huamin Imperial Tower,,,Китай,Шанхай,2010,
http://www.wikidata.org/entity/Q6125413,Nagoya International Center,,,Япония,Nagono,1984,
http://www.wikidata.org/entity/Q5888604,"Home Oil Tower, Calgary",137,34,Канада,Альберта,1977,
http://www.wikidata.org/entity/Q6150039,Torre BBVA Mexico,,157,Мексика,Куаутемок,2015,Rogers Stirk Harbour + Partners
http://www.wikidata.org/entity/Q5952903,Hyatt Regency New Orleans,,32,США,Новый Орлеан,1976,
http://www.wikidata.org/entity/Q6150028,Balboa Tower,,33,Панама,Панама,2002,
http://www.wikidata.org/entity/Q6130456,Джардин-хаус,178.54,52,Китай,Гонконг,1972,P&T Architects & Engineers Ltd.
http://www.wikidata.org/entity/Q6150196,Torre Mitikah,,60,Мексика,Бенито-Хуарес,2018,Сезар Пелли
http://www.wikidata.org/entity/Q6351283,One Lincoln Street,,36,США,Бостон,2003,TRO
http://www.wikidata.org/entity/Q5928678,Hudson Greene,,48,США,Нью-Джерси,2009,
http://www.wikidata.org/entity/Q6030049,Infinity Tower,,81,Австралия,Квинсленд,2014,
http://www.wikidata.org/entity/Q5945254,Huntington Bank Building,88.09,21,США,Огайо,1924,"Graham, Anderson, Probst & White"
http://www.wikidata.org/entity/Q6202610,Jinling Hotel,,,Китай,Гулоу,1981,
http://www.wikidata.org/entity/Q6352680,Saigon Times Square,,40,Вьетнам,Хошимин,2011,
http://www.wikidata.org/entity/Q6150288,Torre Titania,,23,Испания,Cuatro Caminos,2013,
http://www.wikidata.org/entity/Q5874664,Hobart Building,,21,США,Сан-Франциско,1914,Willis Polk
http://www.wikidata.org/entity/Q6275510,Jongno Tower,,24,Республика Корея,Чонногу/Джонногу,1999,Рафаэль Виньоли
http://www.wikidata.org/entity/Q5952883,Hyatt Regency Denver at Colorado Convention Center,,38,США,Денвер,2005,
http://www.wikidata.org/entity/Q6137074,James K. Polk State Office Building,119,24,США,Теннесси,1981,
http://www.wikidata.org/entity/Q5818162,Edificio Tacna-Colmena,,23,Перу,Лима,1960,
http://www.wikidata.org/entity/Q6150288,Torre Titania,,23,Испания,Мадрид,2013,
http://www.wikidata.org/entity/Q6052468,International Plaza,,50,Сингапур,Танджонг Пагар,1976,
http://www.wikidata.org/entity/Q5986618,Icon Brickell,,58,США,,2008,Arquitectonica
http://www.wikidata.org/entity/Q5880972,"Holland House, Cardiff",,,Великобритания,Кардифф,1968,
http://www.wikidata.org/entity/Q6138541,Q6138541,,58,Саудовская Аравия,Эр-Рияд,2012,
http://www.wikidata.org/entity/Q5968849,IBM Hakozaki Facility,,25,Япония,Токио,1989,Takenaka Corporation
http://www.wikidata.org/entity/Q5859975,Vanak Park Residential Complex,,17,Иран,District 6,1978,Абдол-Азиз Мирза Фарманфармайан
http://www.wikidata.org/entity/Q5944176,Hunter-Dulin Building,,22,США,Сан-Франциско,1927,Schultze & Weaver
http://www.wikidata.org/entity/Q5961370,Haeundae LCT The Sharp,411,101,Республика Корея,Хэундэ-гу,2019,"Skidmore, Owings and Merrill"
http://www.wikidata.org/entity/Q5859975,Vanak Park Residential Complex,,24,Иран,District 6,1978,Абдол-Азиз Мирза Фарманфармайан
http://www.wikidata.org/entity/Q6150825,Janata Bank Bhaban,,24,Бангладеш,,1985,
http://www.wikidata.org/entity/Q25658693,The Gate Tower 3,,,Объединённые Арабские Эмираты,Абу-Даби,,
http://www.wikidata.org/entity/Q25389292,Q25389292,,58,Панама,Панама,,
http://www.wikidata.org/entity/Q25549653,We've the Zenith Tower B,,,Республика Корея,Пусан,,
http://www.wikidata.org/entity/Q25549664,We've the Zenith Tower C,,,Республика Корея,Пусан,,
http://www.wikidata.org/entity/Q26434436,Édifice de la Unity Building,,,Канада,Виль-Мари,,
http://www.wikidata.org/entity/Q27492249,Q27492249,,29,США,Хьюстон,,
http://www.wikidata.org/entity/Q25549647,Q25549647,,,Объединённые Арабские Эмираты,,,
http://www.wikidata.org/entity/Q25549685,Q25549685,,,Объединённые Арабские Эмираты,,,
http://www.wikidata.org/entity/Q28004004,Q28004004,,38,Китай,Тяньцзинь,,
http://www.wikidata.org/entity/Q27901994,Q27901994,,33,Китай,Макао,,
http://www.wikidata.org/entity/Q24876809,GLOBAL FRONT TOWER,,34,Япония,Токио,,Shimizu Corporation
http://www.wikidata.org/entity/Q26260970,Torre Cube II,,,Мексика,Сапопан,,
http://www.wikidata.org/entity/Q24837128,Walsin Lihwa Building,134,27,Китайская Республика (Тайвань),Тайбэй,,
http://www.wikidata.org/entity/Q25389915,Q25389915,,42,Китай,Лючжоу,,
http://www.wikidata.org/entity/Q25390603,Q25390603,,55,Китай,Гуанчжоу,,
http://www.wikidata.org/entity/Q25425156,Negar Tower (Tehran),114,31,Иран,District 3,,
http://www.wikidata.org/entity/Q25212535,The Edge,,50,Ливан,Бейрут,,
http://www.wikidata.org/entity/Q25389472,530 Collins Street,,40,Австралия,,,
http://www.wikidata.org/entity/Q25389512,Casselden Place,,43,Австралия,,,
http://www.wikidata.org/entity/Q24874287,Kyobashi Edogrand,,,Япония,,,
http://www.wikidata.org/entity/Q24955960,Empire City tower,,,Вьетнам,Чт Дук Сити,,
http://www.wikidata.org/entity/Q25707769,One Raffles Quay North Tower,,50,Сингапур,Downtown Core,,Kohn Pedersen Fox
http://www.wikidata.org/entity/Q27969062,Q27969062,,30,США,Чикаго,,
http://www.wikidata.org/entity/Q25452628,Mohammed VI Tower,250,55,Марокко,Сале,,Rafael de La-Hoz Castanys
http://www.wikidata.org/entity/Q28053434,Capital Towers,294.95,61,Россия,Москва,,
http://www.wikidata.org/entity/Q24836619,Ruentex Nangang Station Complex,138.3,30,Китайская Республика (Тайвань),Тайбэй,,
http://www.wikidata.org/entity/Q24836571,Global Strategy Center,169.5,38,Китайская Республика (Тайвань),Ситунь,,
http://www.wikidata.org/entity/Q25929457,Torre Latitud Los Yoses,,,Коста-Рика,Сан-Хосе,,
http://www.wikidata.org/entity/Q28057893,Financial Street Heping Center,,47,Китай,Тяньцзинь,,
http://www.wikidata.org/entity/Q26001218,Q26001218,,59,Панама,Панама,,
http://www.wikidata.org/entity/Q28044048,Q28044048,,29,США,Хьюстон,,Сезар Пелли
http://www.wikidata.org/entity/Q27970771,Fairmont Hotel,,37,США,Чикаго,,
http://www.wikidata.org/entity/Q27940586,Q27940586,,53,США,Санни-Айлс-Бич,,Карлос Отт
http://www.wikidata.org/entity/Q27949847,Jade Ocean,,51,США,Санни-Айлс-Бич,,Карлос Отт
http://www.wikidata.org/entity/Q28057864,Q28057864,,34,Китай,Нанкин,,
http://www.wikidata.org/entity/Q25389414,Q25389414,,,Китай,,,
http://www.wikidata.org/entity/Q27953928,BI CITY,,,Республика Корея,Munhyeon-dong,,
http://www.wikidata.org/entity/Q27918437,Q27918437,,40,США,Майами,,
http://www.wikidata.org/entity/Q28057907,Q28057907,,50,Китай,Чжэцзян,,
http://www.wikidata.org/entity/Q25389394,Q25389394,,,Китай,Тайюань,,
http://www.wikidata.org/entity/Q27887692,Bao-Cheng Enterprise Tower,,37,Китайская Республика (Тайвань),Цяньчжэнь,,
http://www.wikidata.org/entity/Q25890938,Q25890938,,42,Китай,Чунцин,,
http://www.wikidata.org/entity/Q25890976,Zhejiang International Building,,48,Китай,Ухань,,
http://www.wikidata.org/entity/Q25388677,Q25388677,,49,Китай,Дунгуань,,
http://www.wikidata.org/entity/Q24877224,Tokyo Times Tower,,30,Япония,Токио,,Kajima Corporation
http://www.wikidata.org/entity/Q25890937,Q25890937,,41,Китай,Шэньчжэнь,,
http://www.wikidata.org/entity/Q27990216,Lake View Tower,,30,Китай,Макао,,DLN Architects
http://www.wikidata.org/entity/Q24837572,Guo-Yan Building BC,171,41,Китайская Республика (Тайвань),Гаосюн,,
http://www.wikidata.org/entity/Q25890946,Q25890946,,51,Китай,Ухань,,
http://www.wikidata.org/entity/Q25388666,Q25388666,,47,Китай,Тайюань,,
http://www.wikidata.org/entity/Q25389914,Q25389914,,34,Китай,Шанхай,,Сезар Пелли
http://www.wikidata.org/entity/Q28025341,Q28025341,,36,Китай,Ханчжоу,,
http://www.wikidata.org/entity/Q27988500,Ghoghnoos Tower,110,18,Иран,Semnan County,,
http://www.wikidata.org/entity/Q25890943,Q25890943,,53,Китай,Гуанчжоу,,
http://www.wikidata.org/entity/Q25890939,Q25890939,,42,Китай,Ханчжоу,,
http://www.wikidata.org/entity/Q24836806,Hua Nan Bank World Trade Building,154.5,27,Китайская Республика (Тайвань),Синьи,,
http://www.wikidata.org/entity/Q25890971,Q25890971,,57,Китай,Наньнин,,
http://www.wikidata.org/entity/Q25389301,Q25389301,,50,Китай,Наньчан,,
http://www.wikidata.org/entity/Q24840610,Taipei Nan Shan Plaza,272,45,Китайская Республика (Тайвань),Синьи,,
http://www.wikidata.org/entity/Q27998518,Q27998518,,43,Китай,Гонконг,,
http://www.wikidata.org/entity/Q25389913,Q25389913,,47,Филиппины,Мандалуионг,,Arquitectonica
http://www.wikidata.org/entity/Q25549686,The Gate Tower 2,,,Объединённые Арабские Эмираты,,,
http://www.wikidata.org/entity/Q26710810,Wolf Point East Tower,,,США,,,
http://www.wikidata.org/entity/Q26000285,Naza Tower,,50,Малайзия,Куала-Лумпур,,
http://www.wikidata.org/entity/Q27431316,Mark on 10th,110,34,Канада,Калгари,,
http://www.wikidata.org/entity/Q27670200,The Exchange 106,445.5,106,Малайзия,Куала-Лумпур,2019,
http://www.wikidata.org/entity/Q25389789,Mirae Unha Tower,210,53,КНДР,Pyongchon-guyok,2015,
http://www.wikidata.org/entity/Q25475315,Q25475315,,,Испания,Памплона,1975,
http://www.wikidata.org/entity/Q26710805,BDO Corporate Center,,47,Филиппины,,2015,
http://www.wikidata.org/entity/Q25112763,Pudong Shangri-La,,30,Китай,Пудун,1998,
http://www.wikidata.org/entity/Q25388662,The City Center @ Batavia City,,47,Индонезия,Джакарта,2012,DP Architects
http://www.wikidata.org/entity/Q24865143,Hamarikyu Intercity,116.15,,Япония,Минато,2011,Nihon Sekkei
http://www.wikidata.org/entity/Q27975185,Loews Hotel Tower,166,49,США,Чикаго,2015,Solomon Cordwell Buenz
http://www.wikidata.org/entity/Q26700322,Hotel Omni Mont-Royal,104,31,Канада,Виль-Мари,1976,
http://www.wikidata.org/entity/Q25818749,Enbridge Centre,110.6,25,Канада,Downtown Edmonton,2016,Dialog
http://www.wikidata.org/entity/Q24836810,Chicony Electronics Headquarters,181,39,Китайская Республика (Тайвань),Саньчун,2015,
http://www.wikidata.org/entity/Q28003830,138 East 50th Street,245,64,США,Тёртл-Бей,2019,Pelli Clarke Pelli Architects
http://www.wikidata.org/entity/Q24514680,The Northshore,,38,США,Остин,2015,
http://www.wikidata.org/entity/Q26710809,Marco Polo Ortigas Manila,,41,Филиппины,Ortigas Center,2014,
http://www.wikidata.org/entity/Q26723784,Majakka,134,35,Финляндия,Хельсинки,2019,Pekka Helin
http://www.wikidata.org/entity/Q26710807,Unicredit Tower Bucharest,,15,Румыния,Бухарест,2012,
http://www.wikidata.org/entity/Q24885196,Азриэли Сарона,238.5,64,Израиль,Тель-Авив,2017,Moshe Tzur
http://www.wikidata.org/entity/Q26710808,Anchor Skysuites,,53,Филиппины,Бинондо,2015,
http://www.wikidata.org/entity/Q25345177,Millennium Times Square New York,,52,США,Нью-Йорк,1992,
http://www.wikidata.org/entity/Q24836698,Neo Sky Dome,188,46,Китайская Республика (Тайвань),Баньцяо,2010,
http://www.wikidata.org/entity/Q25933332,Midtown Towers,,,Израиль,Тель-Авив,2017,Moshe Tzur
http://www.wikidata.org/entity/Q28054341,HSBC Tower Auckland,138,30,Новая Зеландия,Окленд,2002,
http://www.wikidata.org/entity/Q25998014,Pontsteiger building,82,,Нидерланды,Амстердам,2007,Arons & Gelauff
http://www.wikidata.org/entity/Q25998014,Pontsteiger building,82,,Нидерланды,Амстердам,2018,Arons & Gelauff
http://www.wikidata.org/entity/Q25112763,Pudong Shangri-La,,30,Китай,Шанхай,1998,
http://www.wikidata.org/entity/Q25511393,"Edificio Banco Pastor, A Coruña",,,Испания,Ла-Корунья,1925,Peregrín Estellés
http://www.wikidata.org/entity/Q26700322,Hotel Omni Mont-Royal,341,31,Канада,Виль-Мари,1976,
http://www.wikidata.org/entity/Q27431320,Federal Finance Tower,193,46,Китай,Шэньчжэнь,2008,
http://www.wikidata.org/entity/Q25511393,"Edificio Banco Pastor, A Coruña",,,Испания,Ла-Корунья,1925,Antonio Tenreiro
http://www.wikidata.org/entity/Q26000492,Capital Place Office Tower,,47,Индонезия,Джакарта,2016,
http://www.wikidata.org/entity/Q25818749,Enbridge Centre,98.8,25,Канада,Downtown Edmonton,2016,Dialog
http://www.wikidata.org/entity/Q24693755,Professional Plaza Tower,,,США,Детройт,1966,
http://www.wikidata.org/entity/Q25390618,International Financial Center Jakarta,,49,Индонезия,Джакарта,2016,
http://www.wikidata.org/entity/Q26710806,Consolidated Edison Building,,24,США,Манхэттен,1928,Warren and Wetmore
http://www.wikidata.org/entity/Q25474437,Errotaburuko dorreak,,,Испания,Сан-Себастьян,1992,
http://www.wikidata.org/entity/Q55698029,Lumina Guangzhou,,,Китай,,,
http://www.wikidata.org/entity/Q57128010,Hilton Garden Inn New York/Times Square Central,,37,США,Нью-Йорк,,
http://www.wikidata.org/entity/Q56381061,Q56381061,,,Турция,Стамбул,,
http://www.wikidata.org/entity/Q56381090,Q56381090,,,Турция,Стамбул,,
http://www.wikidata.org/entity/Q64026922,Shibuya Scramble Square,229.71,47,Япония,Сибуя,,Nikken Sekkei
http://www.wikidata.org/entity/Q55736488,SK Seorin Building,,,,,,Jong Soung Kimm
http://www.wikidata.org/entity/Q55635321,The Jakarta Office Tower,,,Индонезия,Джакарта,,
http://www.wikidata.org/entity/Q65084304,The Fifth,,,США,Де-Мойн,,
http://www.wikidata.org/entity/Q56422859,399 Little Lonsdale Street,,,Австралия,Виктория,,
http://www.wikidata.org/entity/Q64026922,Shibuya Scramble Square,229.71,47,Япония,Сибуя,,East Japan Railway Company
http://www.wikidata.org/entity/Q64352933,Q64352933,88,,Франция,Дюнкерк,,
http://www.wikidata.org/entity/Q64026922,Shibuya Scramble Square,229.71,47,Япония,Сибуя,,Tokyo Metro
http://www.wikidata.org/entity/Q60269767,Up:Town,,34,Нидерланды,Роттердам,,
http://www.wikidata.org/entity/Q60851364,Casablanca Finance City Tower,136,28,Марокко,Касабланка,,Том Мейн
http://www.wikidata.org/entity/Q55734832,Cheongnyangni Stn. Lotte Castle SKY-L65,,,Республика Корея,Тондэмунгу,,
http://www.wikidata.org/entity/Q58267991,414 Light Street,,,США,Балтимор,,
http://www.wikidata.org/entity/Q57997753,Chelsea Tower,,,США,,,
http://www.wikidata.org/entity/Q64854670,Skyline Tower (New York City),237.1,67,США,Нью-Йорк,,
http://www.wikidata.org/entity/Q65561141,Phoenix house,102,25,Израиль,,,
http://www.wikidata.org/entity/Q60762241,River Park Towers,,44,США,Нью-Йорк,,
http://www.wikidata.org/entity/Q65157615,Многофункциональный комплекс на участке № 20 в «Москва Сити»,,,Россия,Москва,,
http://www.wikidata.org/entity/Q55635196,The Emerald (building),,,США,Вашингтон,,
http://www.wikidata.org/entity/Q57279439,Q57279439,,30,Турция,Анкара,,
